handle,domain,eligible_for_bounty
transunion,api1.transunion.com,False
transunion,apiaccess-test.transunion.com,False
transunion,apiaccess-uat.transunion.com,False
transunion,apiaccess.transunion.com,False
transunion,app.dgt.transunion.com,False
transunion,app1-dev-pub-alb.transunion.com,False
transunion,approvedata.transunion.com,False
transunion,apps-stg.transunion.com,False
transunion,apps.transunion.com,False
transunion,apps1-stg.transunion.com,False
transunion,apps1.transunion.com,False
transunion,archer.transunion.com,False
transunion,asc.transunion.com,False
transunion,ash02oobvpn.transunion.com,False
transunion,assocert.transunion.com,False
transunion,associatecert.transunion.com,False
transunion,attributemanager.transunion.com,False
transunion,audclient.transunion.com,False
transunion,authsvc.tui.transunion.com,False
transunion,autodiscover.corp.transunion.com,False
transunion,autodiscover.transunion.com,False
transunion,bdsacxiom-uat.transunion.com,False
transunion,bdswebsite-uat.transunion.com,False
transunion,blog.transunion.com,False
transunion,bpa.transunion.com,False
transunion,br-pvw.transunion.com,False
transunion,braimage.brasil.transunion.com,False
transunion,bralink.brasil.transunion.com,False
transunion,brand-stage.transunion.com,False
transunion,brand.transunion.com,False
transunion,braspf.brasil.transunion.com,False
transunion,bravenewworlds.transunion.com,False
transunion,buster-tu-int.tui.transunion.com,False
transunion,buster.tui.transunion.com,False
transunion,ca-pvw.transunion.com,False
transunion,capitaloneapi.tui.transunion.com,False
transunion,cast-event.transunion.com,False
transunion,cc2rest.tui.transunion.com,False
transunion,certuserdirect-uat.transunion.com,False
transunion,certuserdirect.transunion.com,False
transunion,cfed-ctf.transunion.com,False
transunion,cfed-ext.transunion.com,False
transunion,cfed-stg-ext.transunion.com,False
transunion,cfed-stg.transunion.com,False
transunion,cfed.transunion.com,False
transunion,cfedmc-stg.transunion.com,False
transunion,checkmyscore-pvw.transunion.com,False
transunion,chi03oobvpn.transunion.com,False
transunion,chile.transunion.com,False
transunion,chivpn-oms1.transunion.com,False
transunion,chivpn-stg.transunion.com,False
transunion,chivpn.transunion.com,False
transunion,chivpn2.transunion.com,False
transunion,chivpn3.transunion.com,False
transunion,chn01-oob.transunion.com,False
transunion,chn02-oob.transunion.com,False
transunion,chnvpn-lb.transunion.com,False
transunion,chnvpn.transunion.com,False
transunion,chnvpn2.transunion.com,False
transunion,ciamcrt.transunion.com,False
transunion,ciamfed.transunion.com,False
transunion,ciqa.transunion.com,False
transunion,cl-pvw.transunion.com,False
transunion,clarity.transunion.com,False
transunion,clientportal-stg.transunion.com,False
transunion,clientportal.transunion.com,False
transunion,cm-ctf.transunion.com,False
transunion,cm-stg.transunion.com,False
transunion,cm.transunion.com,False
transunion,cmspvw.transunion.com,False
transunion,cmsstage-web-guides.transunion.com,False
transunion,cmsstage.transunion.com,False
transunion,co-pvw.transunion.com,False
transunion,compassdriving.transunion.com,False
transunion,consumerconnect.tui.transunion.com,False
transunion,consumerconnectws.tui.transunion.com,False
transunion,consumerdispute-uat.transunion.com,False
transunion,consumerdispute.transunion.com,False
transunion,content.em-tuci.transunion.com,False
transunion,content.transunion.com,False
transunion,content.tui.transunion.com,False
transunion,conteudo.brasil.transunion.com,False
transunion,coupa-uat.transunion.com,False
transunion,coupa-uat2.transunion.com,False
transunion,courtclerkadmin.transunion.com,False
transunion,courtnamesadmin.transunion.com,False
transunion,creditretriever.transunion.com,False
transunion,crivo-test.transunion.com,False
transunion,crs3-ctf-certodic.transunion.com,False
transunion,crs3-ctf-oda.transunion.com,False
transunion,crs3-ctf-odic.transunion.com,False
transunion,crsnumericsearch-ctf.transunion.com,False
transunion,crsnumericsearch.transunion.com,False
transunion,css.transunion.com,False
transunion,ctsportal.transunion.com,False
transunion,custcert.transunion.com,False
transunion,cv.transunion.com,False
transunion,dachi.transunion.com,False
transunion,dachiuat.transunion.com,False
transunion,danl.transunion.com,False
transunion,dashboards.transunion.com,False
transunion,datagateway.transunion.com,False
transunion,datagatewayprofile.transunion.com,False
transunion,datapass.tui.transunion.com,False
transunion,de-test.transunion.com,False
transunion,de-tuci.transunion.com,False
transunion,de.transunion.com,False
transunion,decisioncentre-stg.transunion.com,False
transunion,decisioncentre-uat.transunion.com,False
transunion,decisioncentre.transunion.com,False
transunion,decisionedge.transunion.com,False
transunion,degreed.transunion.com,False
transunion,developer.transunion.com,False
transunion,dh-pvw.transunion.com,False
transunion,dialin.transunion.com,False
transunion,digitalcertdirect-uat.transunion.com,False
transunion,digitalcertdirect.transunion.com,False
transunion,direct-uat.transunion.com,False
transunion,direct.transunion.com,False
transunion,directaccess.transunion.com,False
transunion,directcontent.transunion.com,False
transunion,disclosureservices-ctf.transunion.com,False
transunion,disclosureservices.transunion.com,False
transunion,disputecenter.transunion.com,False
transunion,disputenotify.tui.transunion.com,False
transunion,do-pvw.transunion.com,False
transunion,eastafrica.transunion.com,False
transunion,edegftp-test.transunion.com,False
transunion,encrypted-test.transunion.com,False
transunion,encrypted.transunion.com,False
transunion,entuity-webhooks.transunion.com,False
transunion,es-help.transunion.com,False
transunion,etime.transunion.com,False
transunion,factory-beta.transunion.com,False
transunion,fch-test.transunion.com,False
transunion,fch.transunion.com,False
transunion,fedcorp.transunion.com,False
transunion,fedcorpauth.transunion.com,False
transunion,fedcust-uat.transunion.com,False
transunion,fedcust.transunion.com,False
transunion,fedcustauth.transunion.com,False
transunion,feedback.transunion.com,False
transunion,fieldmail.transunion.com,False
transunion,filereceiver.tui.transunion.com,False
transunion,filetransfer-uat.transunion.com,False
transunion,filetransfer.transunion.com,False
transunion,financialpathway-uat.transunion.com,False
transunion,financialpathway.transunion.com,False
transunion,fmo-uat.transunion.com,False
transunion,fssummit.transunion.com,False
transunion,fusion.transunion.com,False
transunion,get3-uat.transunion.com,False
transunion,get3.transunion.com,False
transunion,gfscs-console-staging.gcp.gfs.transunion.com,False
transunion,gfscs-console-uat-staging.gcp.gfs.transunion.com,False
transunion,gfscs-orchestration-staging.gcp.gfs.transunion.com,False
transunion,gfscs-orchestration-uat-staging.gcp.gfs.transunion.com,False
transunion,glm.transunion.com,False
transunion,global-mktg.transunion.com,False
transunion,globaldcdemo-uat.transunion.com,False
transunion,globaltech-stg.transunion.com,False
transunion,globaltech.transunion.com,False
transunion,go.transunion.com,False
transunion,goodworks.transunion.com,False
transunion,gtm.transunion.com,False
transunion,healthcare.transunion.com,False
transunion,help.transunion.com,False
transunion,helpcenter.transunion.com,False
transunion,hk-help.transunion.com,False
transunion,hk-pvw.transunion.com,False
transunion,hk1-sip.transunion.com,False
transunion,hk1-wc.transunion.com,False
transunion,hko3w9ap01-extweb.transunion.com,False
transunion,hko3w9ap02-extweb.transunion.com,False
transunion,hko3w9ap03-extweb.transunion.com,False
transunion,hrcp-nebo.transunion.com,False
transunion,hrcp.transunion.com,False
transunion,hsp1.transunion.com,False
transunion,hybridmail.transunion.com,False
transunion,hybridsmtp.transunion.com,False
transunion,iamadmin.transunion.com,False
transunion,ias-tu-int.tui.transunion.com,False
transunion,ias.tui.transunion.com,False
transunion,icdservices-uat.transunion.com,False
transunion,identity-uat.transunion.com,False
transunion,identity.transunion.com,False
transunion,idmanager-sts.transunion.com,False
transunion,idmanager-uat.transunion.com,False
transunion,idmanager.transunion.com,False
transunion,idmart.transunion.com,False
transunion,idp.transunion.com,False
transunion,iimadmin.transunion.com,False
transunion,images.dgt.transunion.com,False
transunion,imvrs-uat.transunion.com,False
transunion,imvrs.transunion.com,False
transunion,inc.transunion.com,False
transunion,information.transunion.com,False
transunion,insummit.transunion.com,False
transunion,integrated.test.transunion.com,False
transunion,investors.transunion.com,False
transunion,isaav.transunion.com,False
transunion,itrs-fch-test.transunion.com,False
transunion,itrs-fch.transunion.com,False
transunion,jcc.transunion.com,False
transunion,jobs.transunion.com,False
transunion,join.transunion.com,False
transunion,jss.transunion.com,False
transunion,km-ssltest.transunion.com,False
transunion,kyriba.transunion.com,False
transunion,learncore.transunion.com,False
transunion,legalrequest.transunion.com,False
transunion,lendprotect-intuat.transunion.com,False
transunion,lendprotect-uat.transunion.com,False
transunion,lendprotect.transunion.com,False
transunion,lendprotectuk.transunion.com,False
transunion,links.em-tuci.transunion.com,False
transunion,listserv.transunion.com,False
transunion,lon01vpn.transunion.com,False
transunion,lon01vpn2.transunion.com,False
transunion,lon02vpn.transunion.com,False
transunion,lon02vpn2.transunion.com,False
transunion,lonvpn-lb.transunion.com,False
transunion,lpdashboard-uat.transunion.com,False
transunion,lpdashboard.transunion.com,False
transunion,lyncdiscover.transunion.com,False
transunion,mail.transunion.com,False
transunion,marketing.transunion.com,False
transunion,mduatext.corp.transunion.com,False
transunion,media-stage.transunion.com,False
transunion,media.transunion.com,False
transunion,mee.transunion.com,False
transunion,member.trueidentity.transunion.com,False
transunion,membership.transunion.com,False
transunion,membership.tui.transunion.com,False
transunion,mgmtvpn.transunion.com,False
transunion,mi.transunion.com,False
transunion,mremedy-uat.transunion.com,False
transunion,mrs1.transunion.com,False
transunion,mrs2.transunion.com,False
transunion,mrs3.transunion.com,False
transunion,mrs4.transunion.com,False
transunion,mum01oobvpn.transunion.com,False
transunion,mx-pvw.transunion.com,False
transunion,my.transunion.com,False
transunion,my3-uat.transunion.com,False
transunion,my3.transunion.com,False
transunion,my3decision-uat.transunion.com,False
transunion,my3decision.transunion.com,False
transunion,myfilegateway.transunion.com,False
transunion,nacam-test.transunion.com,False
transunion,nacam.transunion.com,False
transunion,nasam.transunion.com,False
transunion,netaccess-test.transunion.com,False
transunion,netaccess-tuci.transunion.com,False
transunion,netaccess.transunion.com,False
transunion,netaccessolb-test.transunion.com,False
transunion,netaccessolb.transunion.com,False
transunion,newsroom.transunion.com,False
transunion,niku.transunion.com,False
transunion,nlkvpn.transunion.com,False
transunion,nlkvpn2.transunion.com,False
transunion,noname-test.transunion.com,False
transunion,odicert.transunion.com,False
transunion,odsfiles-uat.transunion.com,False
transunion,odsfiles.transunion.com,False
transunion,onlinedispute.transunion.com,False
transunion,onlinedisputeform.transunion.com,False
transunion,optimizely.transunion.com,False
transunion,partner.transunion.com,False
transunion,party.transunion.com,False
transunion,pfs.transunion.com,False
transunion,pfsdemo.transunion.com,False
transunion,ph-pvw.transunion.com,False
transunion,phlvpn.transunion.com,False
transunion,ping-uat.transunion.com,False
transunion,ping.transunion.com,False
transunion,pingcrt-uat.transunion.com,False
transunion,pingcrt.transunion.com,False
transunion,pingvpn.transunion.com,False
transunion,pmsummit.transunion.com,False
transunion,portal1.transunion.com,False
transunion,portal2.transunion.com,False
transunion,prama.transunion.com,False
transunion,preemployment-api-uat.transunion.com,False
transunion,preemployment-marketing-pvw.transunion.com,False
transunion,preemployment-secure-uat.transunion.com,False
transunion,preemployment-uat.transunion.com,False
transunion,preemployment-uat2.transunion.com,False
transunion,preemployment-uat3.transunion.com,False
transunion,qex-ctf.transunion.com,False
transunion,qex.transunion.com,False
transunion,qexadmin-ctf.transunion.com,False
transunion,qexadmin.transunion.com,False
transunion,qexrc-ctf.transunion.com,False
transunion,qte-test.transunion.com,False
transunion,qte.transunion.com,False
transunion,quickcheck-stg.transunion.com,False
transunion,quickcheck-uat.transunion.com,False
transunion,quickcheck.transunion.com,False
transunion,quickcheck2.transunion.com,False
transunion,rc.transunion.com,False
transunion,remedy-qa.transunion.com,False
transunion,remedy.transunion.com,False
transunion,rentalscreening.transunion.com,False
transunion,reportingcust1a.transunion.com,False
transunion,resetmypassword.transunion.com,False
transunion,residentapply-ext.transunion.com,False
transunion,residentid-ext.transunion.com,False
transunion,residentid-uat.transunion.com,False
transunion,residentid.transunion.com,False
transunion,residentscreening-ext.transunion.com,False
transunion,residentscreening.transunion.com,False
transunion,residentverify-ext.transunion.com,False
transunion,residentverify.transunion.com,False
transunion,residentvision.transunion.com,False
transunion,restofafrica-pvw.transunion.com,False
transunion,revenueprotection.transunion.com,False
transunion,revscan.transunion.com,False
transunion,salesforce.transunion.com,False
transunion,savo.transunion.com,False
transunion,securemail.transunion.com,False
transunion,securityawareness.transunion.com,False
transunion,selfserviceestimate-uat.transunion.com,False
transunion,selfserviceestimate.transunion.com,False
transunion,sendlogs-data.transunion.com,False
transunion,servicenow-uat.transunion.com,False
transunion,servicenow.transunion.com,False
transunion,shareable-admin-ext.transunion.com,False
transunion,sip.transunion.com,False
transunion,sm-pvw.transunion.com,False
transunion,smadmin-uat1.transunion.com,False
transunion,smadmin-uat2.transunion.com,False
transunion,smgw-uat1.transunion.com,False
transunion,smgw-uat2.transunion.com,False
transunion,smweb-uat1.transunion.com,False
transunion,smweb-uat2.transunion.com,False
transunion,solutions.transunion.com,False
transunion,sp1-sip.transunion.com,False
transunion,sp1-wc.transunion.com,False
transunion,splunk-soar.transunion.com,False
transunion,spo3w9ap01-extweb.transunion.com,False
transunion,spo3w9ap02-extweb.transunion.com,False
transunion,spo3w9ap03-extweb.transunion.com,False
transunion,stageaemapi.transunion.com,False
transunion,stagechile.transunion.com,False
transunion,stagedirect.transunion.com,False
transunion,stageglobaltech.transunion.com,False
transunion,stageimvrs.transunion.com,False
transunion,stagetechservices.transunion.com,False
transunion,stingray-uat.transunion.com,False
transunion,stingray.transunion.com,False
transunion,tableau-prama.transunion.com,False
transunion,techservices.transunion.com,False
transunion,test-prama.transunion.com,False
transunion,thehub.transunion.com,False
transunion,thesource.transunion.com,False
transunion,tlo-pvw.transunion.com,False
transunion,tlsvalidation.transunion.com,False
transunion,transfer-dev.transunion.com,False
transunion,transunioncentralamerica-pvw.transunion.com,False
transunion,transunionoffers-pvw.transunion.com,False
transunion,truaudience.transunion.com,False
transunion,truecredit.transunion.com,False
transunion,trueidentity-pvw.transunion.com,False
transunion,truiq.transunion.com,False
transunion,truvalidate-console-prod.gcp.gfs.transunion.com,False
transunion,truvalidate-orchestration-prod.gcp.gfs.transunion.com,False
transunion,truvalidate.transunion.com,False
transunion,truview.transunion.com,False
transunion,tu-api-np.transunion.com,False
transunion,tu-api.transunion.com,False
transunion,tu-ipaas-np.transunion.com,False
transunion,tu-ipaas.transunion.com,False
transunion,tu-pvw.transunion.com,False
transunion,tu-pvw2.transunion.com,False
transunion,tu-rwanda.transunion.com,False
transunion,tu-zambia.transunion.com,False
transunion,tubr-pvw.transunion.com,False
transunion,tubr-pvw2.transunion.com,False
transunion,tuca-pvw2.transunion.com,False
transunion,tucache-prd.transunion.com,False
transunion,tucibil-pvw.transunion.com,False
transunion,tucl-pvw.transunion.com,False
transunion,tucl-pvw2.transunion.com,False
transunion,tudo-pvw2.transunion.com,False
transunion,tuexperience.transunion.com,False
transunion,tuhcm.transunion.com,False
transunion,tui.transunion.com,False
transunion,tuidm.transunion.com,False
transunion,tuin-pvw.transunion.com,False
transunion,tuin-pvw2.transunion.com,False
transunion,tuls.gslb.transunion.com,False
transunion,tuls.transunion.com,False
transunion,tuph-pvw.transunion.com,False
transunion,tuph-pvw2.transunion.com,False
transunion,turssservices-uat.transunion.com,False
transunion,turssservices.transunion.com,False
transunion,tusm.transunion.com,False
transunion,tusso.transunion.com,False
transunion,tustore.transunion.com,False
transunion,tutest.transunion.com,False
transunion,tuza-pvw2.transunion.com,False
transunion,ui.transunion.com,False
transunion,uk-pvw.transunion.com,False
transunion,update.transunion.com,False
transunion,us1-sip.transunion.com,False
transunion,us1-wc.transunion.com,False
transunion,us1fepool01-extweb.transunion.com,False
transunion,us1fepool02-extweb.transunion.com,False
transunion,us1owapool01-extweb.transunion.com,False
transunion,us2-sip.transunion.com,False
transunion,us2-wc.transunion.com,False
transunion,us2fepool01-extweb.transunion.com,False
transunion,us2owapool01-extweb.transunion.com,False
transunion,vchncibdesktop.transunion.com,False
transunion,vchndesktop.transunion.com,False
transunion,vcportal.transunion.com,False
transunion,vdesktop.transunion.com,False
transunion,vdesktophk.transunion.com,False
transunion,veracode.transunion.com,False
transunion,videoassessments.transunion.com,False
transunion,view3-readonly.transunion.com,False
transunion,view3-uat.transunion.com,False
transunion,view3.transunion.com,False
transunion,viewdecision-uat.transunion.com,False
transunion,viewdecision.transunion.com,False
transunion,vmanage-emea.transunion.com,False
transunion,vpn-tokens.transunion.com,False
transunion,vpn.transunion.com,False
transunion,vpnash-neustar.transunion.com,False
transunion,vpnchi-neustar.transunion.com,False
transunion,vpnenroll.transunion.com,False
transunion,web-guides.transunion.com,False
transunion,wh.em-tuci.transunion.com,False
transunion,workcenter.transunion.com,False
transunion,workday-sbx.transunion.com,False
transunion,workday-tu1.transunion.com,False
transunion,workday.transunion.com,False
transunion,za-pvw.transunion.com,False
transunion,appservices-uat.transunion.ca,False
transunion,appservices.gov.transunion.ca,False
transunion,appservices.transunion.ca,False
transunion,cmspvw.transunion.ca,False
transunion,cmsstage.transunion.ca,False
transunion,consumersolutions-uat.transunion.ca,False
transunion,consumersolutions.transunion.ca,False
transunion,creditprofile.transunion.ca,False
transunion,creditvision.transunion.ca,False
transunion,decisioncentre-uat.transunion.ca,False
transunion,decisioncentre-uat2.transunion.ca,False
transunion,decisioncentre.transunion.ca,False
transunion,direct-uat.businesssolutions.transunion.ca,False
transunion,direct-uat.transunion.ca,False
transunion,direct-uat2.businesssolutions.transunion.ca,False
transunion,direct.businesssolutions.transunion.ca,False
transunion,direct.gov.transunion.ca,False
transunion,direct.transunion.ca,False
transunion,en.direct.gs.transunion.ca,False
transunion,en.manualupdates.transunion.ca,False
transunion,fr.direct.gs.transunion.ca,False
transunion,fr.manualupdates.transunion.ca,False
transunion,globalcreditconnect-uat.transunion.ca,False
transunion,horizon-uat.ha.transunion.ca,False
transunion,horizon.ha.transunion.ca,False
transunion,idxcrf-uat.transunion.ca,False
transunion,idxcrf.transunion.ca,False
transunion,ivrservices-uat.transunion.ca,False
transunion,members.transunion.ca,False
transunion,newsroom.transunion.ca,False
transunion,ocs-qc.transunion.ca,False
transunion,ocs.transunion.ca,False
transunion,portal-uat.transunion.ca,False
transunion,portal.transunion.ca,False
transunion,secure-ocs.transunion.ca,False
transunion,securekey-poc1.transunion.ca,False
transunion,securekey-uat.transunion.ca,False
transunion,securetransfer-uat.transunion.ca,False
transunion,securetransfer.transunion.ca,False
transunion,securewebtransfer-uat.transunion.ca,False
transunion,securewebtransfer.transunion.ca,False
transunion,solutions.transunion.ca,False
transunion,tu4rscores-uat.transunion.ca,False
transunion,tu4rscores.transunion.ca,False
transunion,tuciinquiry-uat.transunion.ca,False
transunion,tuciinquiry.transunion.ca,False
transunion,tuneuat.tuintl.transunion.ca,False
transunion,vpn.transunion.ca,False
transunion,vpn2.transunion.ca,False
transunion,vpn3.transunion.ca,False
transunion,webupdates-uat.transunion.ca,False
transunion,webupdates.transunion.ca,False
transunion,access01.transunion.co.uk,False
transunion,affordability.transunion.co.uk,False
transunion,boi.lv.dstr.transunion.co.uk,False
transunion,boi.ts.dstr.transunion.co.uk,False
